#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4313    -5.34063    -5.47698  0.00170124
        4314    -5.36885    -5.47696  0.00170103
        4315    -5.42613    -5.47695  0.00170067
        4316    -5.40727    -5.47693  0.00170036
        4317    -5.44757    -5.47693  0.00169998
        4318    -5.55433    -5.47694  0.00169968
        4319    -5.53497    -5.47696  0.00169934
        4320    -5.54835    -5.47697  0.00169902
        4321    -5.47029    -5.47697  0.00169863
        4322    -5.51644    -5.47698  0.00169826
        4323    -5.54799      -5.477  0.00169795
        4324     -5.4929      -5.477  0.00169756
        4325    -5.46141      -5.477  0.00169717
        4326    -5.41415    -5.47698  0.00169684
        4327    -5.52751    -5.47699  0.00169649
        4328    -5.51466      -5.477  0.00169612
        4329    -5.45859      -5.477  0.00169573
        4330    -5.52507    -5.47701  0.00169538
        4331    -5.56594    -5.47703  0.00169511
        4332    -5.48488    -5.47703  0.00169472
        4333    -5.55277    -5.47705  0.00169442
        4334     -5.5078    -5.47706  0.00169404
        4335     -5.4479    -5.47705  0.00169367
        4336    -5.48079    -5.47705  0.00169328
        4337    -5.44252    -5.47704   0.0016929
        4338    -5.36785    -5.47702   0.0016927
        4339    -5.38717      -5.477  0.00169244
        4340    -5.47064      -5.477  0.00169205
        4341    -5.31897    -5.47696  0.00169205
        4342    -5.37807    -5.47694  0.00169181
        4343     -5.3025     -5.4769   0.0016919
        4344    -5.35715    -5.47687  0.00169174
        4345    -5.41714    -5.47685   0.0016914
        4346    -5.54118    -5.47687  0.00169108
        4347    -5.49552    -5.47687  0.00169069
        4348    -5.50747    -5.47688  0.00169032
        4349    -5.49365    -5.47688  0.00168994
        4350    -5.39638    -5.47687  0.00168965
        4351    -5.43475    -5.47686  0.00168929
        4352    -5.46504    -5.47685   0.0016889
        4353    -5.55574    -5.47687  0.00168861
        4354    -5.63613    -5.47691  0.00168862
        4355    -5.61067    -5.47694  0.00168851
        4356    -5.56292    -5.47696  0.00168824
        4357    -5.49595    -5.47696  0.00168786
        4358    -5.56526    -5.47698  0.00168759
        4359    -5.65049    -5.47702  0.00168767
        4360    -5.61426    -5.47706  0.00168758
        4361    -5.52895    -5.47707  0.00168724
        4362    -5.52314    -5.47708  0.00168688
        4363    -5.60029    -5.47711  0.00168673
        4364    -5.61404    -5.47714  0.00168664
        4365    -5.57528    -5.47716   0.0016864
        4366    -5.56981    -5.47718  0.00168615
        4367    -5.62385    -5.47721   0.0016861
        4368     -5.5782    -5.47724  0.00168587
        4369    -5.56587    -5.47726   0.0016856
        4370    -5.59055    -5.47728  0.00168542
        4371    -5.55272     -5.4773  0.00168512
        4372     -5.5931    -5.47733  0.00168494
        4373    -5.55774    -5.47735  0.00168466
        4374    -5.55988    -5.47736  0.00168438
        4375    -5.53011    -5.47738  0.00168404
        4376    -5.49857    -5.47738  0.00168366
        4377    -5.50452    -5.47739  0.00168329
        4378     -5.4584    -5.47738  0.00168291
        4379    -5.52543    -5.47739  0.00168256
        4380    -5.57803    -5.47742  0.00168233
        4381    -5.57634    -5.47744   0.0016821
        4382     -5.6003    -5.47747  0.00168195
        4383    -5.62367     -5.4775   0.0016819
        4384    -5.60053    -5.47753  0.00168175
        4385    -5.48534    -5.47753  0.00168136
        4386    -5.55166    -5.47755  0.00168106
        4387    -5.56837    -5.47757  0.00168081
        4388    -5.54658    -5.47758   0.0016805
        4389    -5.52006    -5.47759  0.00168014
        4390    -5.43167    -5.47758  0.00167979
        4391    -5.46848    -5.47758  0.00167941
        4392     -5.4711    -5.47758  0.00167903
        4393     -5.4516    -5.47757  0.00167866
        4394    -5.58988     -5.4776  0.00167847
        4395    -5.46994     -5.4776  0.00167809
        4396    -5.47906     -5.4776  0.00167771
        4397    -5.37157    -5.47757   0.0016775
        4398    -5.47096    -5.47757  0.00167712
        4399    -5.41987    -5.47756  0.00167679
        4400    -5.40111    -5.47754   0.0016765
        4401     -5.4209    -5.47753  0.00167617
        4402    -5.49529    -5.47753  0.00167579
        4403    -5.52685    -5.47754  0.00167545
        4404    -5.52728    -5.47756  0.00167511
        4405     -5.5598    -5.47757  0.00167483
        4406    -5.50063    -5.47758  0.00167446
        4407    -5.54232    -5.47759  0.00167414
        4408    -5.50961     -5.4776  0.00167378
        4409    -5.48494     -5.4776   0.0016734
        4410    -5.42359    -5.47759  0.00167307
        4411    -5.39519    -5.47757  0.00167279
        4412    -5.43224    -5.47756  0.00167244
        4413    -5.41399    -5.47755  0.00167213
        4414    -5.47824    -5.47755  0.00167175
        4415    -5.43817    -5.47754  0.00167139
        4416     -5.4552    -5.47753  0.00167102
        4417    -5.51161    -5.47754  0.00167066
        4418    -5.55633    -5.47756  0.00167038
        4419    -5.61365    -5.47759  0.00167028
        4420    -5.60142    -5.47762  0.00167014
        4421    -5.60246    -5.47765     0.00167
        4422     -5.6168    -5.47768  0.00166992
        4423    -5.60339    -5.47771  0.00166978
        4424    -5.62157    -5.47774  0.00166972
        4425    -5.60666    -5.47777   0.0016696
        4426    -5.64127    -5.47781  0.00166963
        4427    -5.70301    -5.47786  0.00167003
        4428    -5.62566    -5.47789  0.00166999
        4429    -5.63281    -5.47792  0.00166998
        4430    -5.44732    -5.47792  0.00166961
        4431    -5.47801    -5.47792  0.00166924
        4432    -5.53128    -5.47793   0.0016689
        4433    -5.52014    -5.47794  0.00166855
        4434    -5.49216    -5.47794  0.00166818
        4435    -5.44205    -5.47793  0.00166782
        4436    -5.46426    -5.47793  0.00166745
        4437    -5.46496    -5.47793  0.00166708
        4438    -5.51097    -5.47794  0.00166672
        4439    -5.53061    -5.47795  0.00166639
        4440    -5.56608    -5.47797  0.00166613
        4441     -5.5698    -5.47799  0.00166588
        4442    -5.53495      -5.478  0.00166556
        4443    -5.64146    -5.47804  0.00166559
        4444    -5.63511    -5.47807  0.00166559
        4445    -5.60207     -5.4781  0.00166545
        4446    -5.59671    -5.47813  0.00166528
        4447    -5.57825    -5.47815  0.00166506
        4448    -5.58073    -5.47817  0.00166485
        4449    -5.56148    -5.47819  0.00166458
        4450    -5.56502    -5.47821  0.00166432
        4451     -5.5898    -5.47824  0.00166413
        4452    -5.55935    -5.47825  0.00166386
        4453    -5.55925    -5.47827  0.00166359
        4454    -5.56286    -5.47829  0.00166332
        4455    -5.56481    -5.47831  0.00166306
        4456    -5.50825    -5.47832   0.0016627
        4457    -5.47684    -5.47832  0.00166233
        4458    -5.53846    -5.47833  0.00166201
        4459    -5.45975    -5.47833  0.00166164
        4460    -5.49018    -5.47833  0.00166127
        4461    -5.44482    -5.47832  0.00166092
        4462    -5.46007    -5.47832  0.00166055
        4463    -5.51062    -5.47833  0.00166019
        4464     -5.4678    -5.47832  0.00165982
        4465     -5.4205    -5.47831   0.0016595
        4466    -5.41327     -5.4783  0.00165919
        4467    -5.36802    -5.47827  0.00165901
        4468    -5.40899    -5.47826  0.00165871
        4469    -5.36202    -5.47823  0.00165854
        4470    -5.36942     -5.4782  0.00165835
        4471    -5.36016    -5.47818  0.00165819
        4472    -5.39376    -5.47816  0.00165792
        4473    -5.36849    -5.47814  0.00165773
        4474    -5.34791    -5.47811  0.00165762
        4475    -5.43539     -5.4781  0.00165728
        4476    -5.46108    -5.47809  0.00165691
        4477    -5.45923    -5.47809  0.00165655
        4478    -5.41228    -5.47807  0.00165624
        4479      -5.456    -5.47807  0.00165588
        4480    -5.46803    -5.47807  0.00165551
        4481    -5.34832    -5.47804  0.00165539
        4482    -5.44379    -5.47803  0.00165504
        4483    -5.41511    -5.47802  0.00165473
        4484     -5.3638    -5.47799  0.00165456
        4485    -5.44834    -5.47798   0.0016542
        4486    -5.50513    -5.47799  0.00165385
        4487    -5.56025    -5.47801  0.00165358
        4488     -5.3996    -5.47799   0.0016533
        4489    -5.49116    -5.47799  0.00165294
        4490     -5.5167      -5.478  0.00165259
        4491    -5.47421      -5.478  0.00165222
        4492    -5.52802    -5.47801  0.00165189
        4493    -5.47447    -5.47801  0.00165153
        4494    -5.36451    -5.47799  0.00165135
        4495    -5.37182    -5.47796  0.00165115
        4496    -5.32996    -5.47793  0.00165111
        4497    -5.41771    -5.47792   0.0016508
        4498    -5.39108     -5.4779  0.00165055
        4499    -5.40143    -5.47788  0.00165027
        4500     -5.4189    -5.47787  0.00164995
        4501     -5.3521    -5.47784  0.00164982
        4502    -5.32749    -5.47781  0.00164979
        4503    -5.25368    -5.47776  0.00165018
        4504    -5.35785    -5.47773  0.00165003
        4505    -5.48196    -5.47773  0.00164966
        4506    -5.45019    -5.47772  0.00164931
        4507    -5.47474    -5.47772  0.00164894
        4508    -5.45974    -5.47772  0.00164858
        4509    -5.54817    -5.47774  0.00164829
        4510    -5.46209    -5.47773  0.00164793
        4511    -5.43824    -5.47772  0.00164758
        4512    -5.35026    -5.47769  0.00164746
        4513    -5.43316    -5.47768  0.00164713
        4514    -5.47996    -5.47769  0.00164676
        4515    -5.47813    -5.47769   0.0016464
        4516    -5.42534    -5.47767  0.00164607
        4517    -5.34415    -5.47764  0.00164597
        4518    -5.30276    -5.47761  0.00164606
        4519    -5.37446    -5.47758  0.00164586
        4520    -5.40167    -5.47757  0.00164558
        4521    -5.40246    -5.47755   0.0016453
        4522    -5.37881    -5.47753  0.00164508
        4523    -5.24669    -5.47748  0.00164551
        4524    -5.28576    -5.47743  0.00164569
        4525    -5.25661    -5.47739  0.00164605
        4526    -5.26864    -5.47734  0.00164633
        4527    -5.36635    -5.47731  0.00164615
        4528    -5.38521    -5.47729  0.00164591
        4529    -5.36503    -5.47727  0.00164574
        4530    -5.31456    -5.47723  0.00164577
        4531     -5.3443     -5.4772  0.00164566
        4532    -5.41563    -5.47719  0.00164536
        4533    -5.31746    -5.47716  0.00164537
        4534    -5.32299    -5.47712  0.00164536
        4535    -5.39242     -5.4771   0.0016451
        4536    -5.44283     -5.4771  0.00164476
        4537    -5.43246    -5.47709  0.00164442
        4538     -5.4949    -5.47709  0.00164407
        4539    -5.51558     -5.4771  0.00164373
        4540    -5.43789    -5.47709  0.00164339
        4541    -5.34089    -5.47706   0.0016433
        4542    -5.31178    -5.47702  0.00164334
        4543     -5.3801      -5.477  0.00164312
        4544    -5.33541    -5.47697  0.00164305
        4545    -5.40795    -5.47696  0.00164276
        4546    -5.49957    -5.47696  0.00164241
        4547     -5.4951    -5.47696  0.00164205
        4548    -5.46211    -5.47696  0.00164169
        4549    -5.48759    -5.47696  0.00164133
        4550    -5.56328    -5.47698  0.00164108
        4551    -5.61952    -5.47701  0.00164102
        4552    -5.60377    -5.47704  0.00164089
        4553    -5.53464    -5.47705  0.00164058
        4554    -5.49517    -5.47706  0.00164023
        4555    -5.46849    -5.47706  0.00163987
        4556     -5.4307    -5.47705  0.00163954
        4557     -5.4451    -5.47704   0.0016392
        4558    -5.46605    -5.47704  0.00163884
        4559    -5.46733    -5.47703  0.00163848
        4560    -5.53629    -5.47705  0.00163817
        4561    -5.43646    -5.47704  0.00163784
        4562    -5.41182    -5.47702  0.00163754
        4563    -5.42172    -5.47701  0.00163723
        4564    -5.36405    -5.47699  0.00163705
        4565    -5.37806    -5.47697  0.00163684
        4566     -5.4543    -5.47696  0.00163649
        4567    -5.38461    -5.47694  0.00163625
        4568    -5.42111    -5.47693  0.00163594
        4569    -5.47182    -5.47693  0.00163558
        4570    -5.39662    -5.47691  0.00163532
        4571    -5.36638    -5.47689  0.00163514
        4572    -5.49083    -5.47689  0.00163479
        4573    -5.58439    -5.47691   0.0016346
        4574    -5.55976    -5.47693  0.00163434
        4575    -5.56291    -5.47695  0.00163409
        4576    -5.59559    -5.47697  0.00163394
        4577    -5.63539    -5.47701  0.00163395
        4578    -5.55408    -5.47703  0.00163368
        4579    -5.57813    -5.47705  0.00163347
        4580    -5.51963    -5.47706  0.00163314
        4581    -5.46273    -5.47705  0.00163279
        4582    -5.47352    -5.47705  0.00163243
        4583    -5.43345    -5.47704   0.0016321
        4584    -5.45478    -5.47704  0.00163176
        4585    -5.54011    -5.47705  0.00163146
        4586    -5.54929    -5.47707  0.00163118
        4587    -5.56594    -5.47709  0.00163094
        4588    -5.58747    -5.47711  0.00163076
        4589    -5.57812    -5.47713  0.00163055
        4590    -5.68371    -5.47718  0.00163082
        4591    -5.62499    -5.47721  0.00163078
        4592     -5.5444    -5.47723  0.00163049
        4593    -5.44963    -5.47722  0.00163015
        4594    -5.47361    -5.47722  0.00162979
        4595     -5.4786    -5.47722  0.00162944
        4596     -5.4698    -5.47722  0.00162908
