#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         661    -5.53336    -5.54852   0.0135307
         662    -5.53316     -5.5485   0.0135103
         663     -5.5333    -5.54847     0.01349
         664    -5.53331    -5.54845   0.0134697
         665    -5.53333    -5.54843   0.0134494
         666    -5.53305    -5.54841   0.0134293
         667    -5.53276    -5.54838   0.0134091
         668    -5.53229    -5.54836   0.0133891
         669     -5.5321    -5.54833   0.0133691
         670    -5.53172    -5.54831   0.0133492
         671    -5.53174    -5.54828   0.0133293
         672     -5.5308    -5.54826   0.0133095
         673    -5.53041    -5.54823   0.0132897
         674    -5.52982     -5.5482   0.0132701
         675    -5.52918    -5.54818   0.0132504
         676    -5.52848    -5.54815   0.0132309
         677    -5.52789    -5.54812   0.0132113
         678    -5.52727    -5.54809   0.0131919
         679    -5.52693    -5.54806   0.0131725
         680    -5.52642    -5.54802   0.0131532
         681     -5.5256    -5.54799   0.0131339
         682    -5.52526    -5.54796   0.0131147
         683    -5.52494    -5.54792   0.0130955
         684    -5.52451    -5.54789   0.0130764
         685    -5.52384    -5.54785   0.0130574
         686    -5.52325    -5.54782   0.0130384
         687     -5.5226    -5.54778   0.0130195
         688    -5.52235    -5.54774   0.0130006
         689    -5.52237    -5.54771   0.0129818
         690    -5.52268    -5.54767    0.012963
         691    -5.52282    -5.54764   0.0129443
         692    -5.52297     -5.5476   0.0129257
         693    -5.52327    -5.54757    0.012907
         694    -5.52403    -5.54753   0.0128885
         695    -5.52451     -5.5475     0.01287
         696    -5.52516    -5.54747   0.0128515
         697    -5.52643    -5.54744   0.0128331
         698    -5.52756    -5.54741   0.0128148
         699    -5.52885    -5.54738   0.0127965
         700    -5.53075    -5.54736   0.0127782
         701    -5.53248    -5.54734     0.01276
         702    -5.53434    -5.54732   0.0127418
         703     -5.5363     -5.5473   0.0127237
         704    -5.53821    -5.54729   0.0127057
         705     -5.5405    -5.54728   0.0126876
         706    -5.54238    -5.54727   0.0126697
         707    -5.54506    -5.54727   0.0126518
         708    -5.54729    -5.54727   0.0126339
         709    -5.54921    -5.54727   0.0126161
         710    -5.55079    -5.54728   0.0125983
         711    -5.55322    -5.54729   0.0125806
         712    -5.55496     -5.5473   0.0125629
         713     -5.5572    -5.54731   0.0125453
         714    -5.55932    -5.54733   0.0125277
         715    -5.56128    -5.54735   0.0125102
         716    -5.56277    -5.54737   0.0124928
         717    -5.56437    -5.54739   0.0124754
         718    -5.56562    -5.54742    0.012458
         719     -5.5668    -5.54744   0.0124407
         720    -5.56776    -5.54747   0.0124235
         721    -5.56847     -5.5475   0.0124063
         722    -5.56878    -5.54753   0.0123891
         723     -5.5687    -5.54756    0.012372
         724    -5.56836    -5.54759    0.012355
         725    -5.56761    -5.54762    0.012338
         726    -5.56753    -5.54764    0.012321
         727    -5.56645    -5.54767   0.0123041
         728    -5.56543    -5.54769   0.0122872
         729    -5.56374    -5.54772   0.0122704
         730    -5.56169    -5.54774   0.0122536
         731    -5.55944    -5.54775   0.0122368
         732    -5.55762    -5.54776   0.0122201
         733    -5.55563    -5.54778   0.0122035
         734    -5.55305    -5.54778   0.0121868
         735    -5.55065    -5.54779   0.0121703
         736      -5.548    -5.54779   0.0121537
         737    -5.54527    -5.54778   0.0121372
         738    -5.54249    -5.54778   0.0121208
         739    -5.54059    -5.54777   0.0121044
         740    -5.53778    -5.54775    0.012088
         741    -5.53514    -5.54774   0.0120717
         742    -5.53285    -5.54772   0.0120555
         743    -5.52988    -5.54769   0.0120393
         744    -5.52716    -5.54766   0.0120231
         745    -5.52425    -5.54763    0.012007
         746    -5.52179     -5.5476    0.011991
         747    -5.51948    -5.54756    0.011975
         748    -5.51796    -5.54752   0.0119591
         749    -5.51602    -5.54748   0.0119432
         750    -5.51445    -5.54743   0.0119273
         751    -5.51309    -5.54739   0.0119115
         752    -5.51256    -5.54734   0.0118958
         753    -5.51212     -5.5473   0.0118801
         754    -5.51116    -5.54725   0.0118644
         755    -5.51073     -5.5472   0.0118488
         756    -5.51053    -5.54715   0.0118332
         757    -5.51085     -5.5471   0.0118177
         758    -5.51079    -5.54706   0.0118022
         759    -5.51106    -5.54701   0.0117867
         760    -5.51167    -5.54696   0.0117713
         761    -5.51244    -5.54692   0.0117559
         762    -5.51319    -5.54687   0.0117406
         763    -5.51406    -5.54683   0.0117253
         764    -5.51517    -5.54679     0.01171
         765     -5.5159    -5.54675   0.0116948
         766    -5.51683    -5.54671   0.0116796
         767    -5.51823    -5.54667   0.0116644
         768    -5.51964    -5.54664   0.0116493
         769    -5.52088     -5.5466   0.0116342
         770    -5.52162    -5.54657   0.0116191
         771    -5.52277    -5.54654   0.0116041
         772     -5.5237    -5.54651   0.0115891
         773     -5.5247    -5.54648   0.0115741
         774    -5.52591    -5.54645   0.0115592
         775    -5.52657    -5.54643   0.0115443
         776    -5.52713     -5.5464   0.0115295
         777    -5.52773    -5.54638   0.0115147
         778    -5.52852    -5.54636   0.0114999
         779    -5.52889    -5.54633   0.0114851
         780    -5.52915    -5.54631   0.0114704
         781    -5.52976    -5.54629   0.0114558
         782     -5.5295    -5.54627   0.0114411
         783    -5.52975    -5.54625   0.0114265
         784    -5.52899    -5.54623    0.011412
         785    -5.52905     -5.5462   0.0113975
         786    -5.52827    -5.54618    0.011383
         787    -5.52788    -5.54616   0.0113686
         788    -5.52727    -5.54613   0.0113542
         789    -5.52661    -5.54611   0.0113398
         790    -5.52592    -5.54608   0.0113255
         791    -5.52505    -5.54606   0.0113112
         792    -5.52447    -5.54603   0.0112969
         793    -5.52435      -5.546   0.0112827
         794    -5.52395    -5.54598   0.0112685
         795    -5.52328    -5.54595   0.0112544
         796    -5.52297    -5.54592   0.0112403
         797    -5.52288    -5.54589   0.0112262
         798    -5.52256    -5.54586   0.0112122
         799    -5.52159    -5.54583   0.0111982
         800    -5.52194     -5.5458   0.0111843
         801    -5.52241    -5.54577   0.0111703
         802     -5.5224    -5.54574   0.0111564
         803    -5.52253    -5.54571   0.0111426
         804     -5.5231    -5.54568   0.0111288
         805    -5.52321    -5.54566    0.011115
         806    -5.52361    -5.54563   0.0111012
         807    -5.52446     -5.5456   0.0110875
         808    -5.52574    -5.54558   0.0110738
         809    -5.52625    -5.54555   0.0110601
         810    -5.52702    -5.54553   0.0110465
         811    -5.52836    -5.54551   0.0110329
         812    -5.52994    -5.54549   0.0110193
         813    -5.53129    -5.54547   0.0110058
         814    -5.53331    -5.54546   0.0109923
         815    -5.53492    -5.54545   0.0109788
         816    -5.53655    -5.54543   0.0109653
         817    -5.53819    -5.54543   0.0109519
         818    -5.53983    -5.54542   0.0109385
         819    -5.54144    -5.54541   0.0109252
         820    -5.54287    -5.54541   0.0109119
         821    -5.54394    -5.54541   0.0108986
         822     -5.5451    -5.54541   0.0108853
         823    -5.54695    -5.54541   0.0108721
         824    -5.54781    -5.54541   0.0108589
         825    -5.54934    -5.54542   0.0108457
         826    -5.55032    -5.54542   0.0108326
         827    -5.55121    -5.54543   0.0108195
         828    -5.55261    -5.54544   0.0108064
         829    -5.55362    -5.54545   0.0107934
         830    -5.55424    -5.54546   0.0107804
         831    -5.55491    -5.54547   0.0107674
         832    -5.55581    -5.54548   0.0107545
         833    -5.55663     -5.5455   0.0107416
         834    -5.55693    -5.54551   0.0107287
         835    -5.55717    -5.54553   0.0107159
         836    -5.55796    -5.54554   0.0107031
         837    -5.55826    -5.54556   0.0106903
         838    -5.55883    -5.54557   0.0106776
         839    -5.55923    -5.54559   0.0106649
         840    -5.55931     -5.5456   0.0106522
         841    -5.55983    -5.54562   0.0106395
         842    -5.55961    -5.54564   0.0106269
         843    -5.55986    -5.54565   0.0106143
         844    -5.55998    -5.54567   0.0106017
         845    -5.56059    -5.54569   0.0105892
         846    -5.56079    -5.54571   0.0105767
         847    -5.56088    -5.54572   0.0105642
         848    -5.56119    -5.54574   0.0105518
         849     -5.5614    -5.54576   0.0105394
         850      -5.562    -5.54578    0.010527
         851    -5.56296     -5.5458   0.0105147
         852     -5.5634    -5.54582   0.0105023
         853    -5.56393    -5.54584     0.01049
         854    -5.56469    -5.54586   0.0104778
         855    -5.56569    -5.54589   0.0104655
         856    -5.56662    -5.54591   0.0104534
         857     -5.5681    -5.54594   0.0104412
         858    -5.56936    -5.54597   0.0104291
         859    -5.57085    -5.54599    0.010417
         860    -5.57226    -5.54602   0.0104049
         861    -5.57329    -5.54606   0.0103928
         862    -5.57454    -5.54609   0.0103808
         863    -5.57613    -5.54612   0.0103689
         864    -5.57822    -5.54616   0.0103569
         865    -5.57974     -5.5462    0.010345
         866    -5.58112    -5.54624   0.0103332
         867    -5.58296    -5.54628   0.0103213
         868    -5.58449    -5.54633   0.0103095
         869    -5.58628    -5.54637   0.0102978
         870    -5.58789    -5.54642   0.0102861
         871    -5.58943    -5.54647   0.0102744
         872    -5.59105    -5.54652   0.0102627
         873    -5.59243    -5.54657   0.0102511
         874     -5.5934    -5.54663   0.0102395
         875     -5.5947    -5.54668   0.0102279
         876    -5.59601    -5.54674   0.0102164
         877    -5.59717     -5.5468   0.0102049
         878    -5.59786    -5.54685   0.0101935
         879    -5.59853    -5.54691   0.0101821
         880    -5.59871    -5.54697   0.0101707
         881    -5.59869    -5.54703   0.0101593
         882    -5.59786    -5.54709   0.0101479
         883    -5.59758    -5.54715   0.0101366
         884    -5.59678     -5.5472   0.0101253
         885    -5.59606    -5.54726    0.010114
         886    -5.59497    -5.54731   0.0101027
         887    -5.59427    -5.54736   0.0100915
         888    -5.59334    -5.54742   0.0100802
         889     -5.5919    -5.54747    0.010069
         890    -5.59008    -5.54751   0.0100578
         891    -5.58805    -5.54756   0.0100466
         892    -5.58596     -5.5476   0.0100355
         893    -5.58351    -5.54764   0.0100243
         894    -5.58101    -5.54768   0.0100132
         895    -5.57815    -5.54771    0.010002
         896     -5.5754    -5.54774  0.00999092
         897     -5.5723    -5.54777  0.00997982
         898     -5.5684    -5.54779  0.00996873
         899    -5.56507    -5.54781  0.00995766
         900    -5.56139    -5.54783  0.00994661
         901    -5.55737    -5.54784  0.00993557
         902    -5.55269    -5.54784  0.00992456
         903    -5.54812    -5.54785  0.00991357
         904     -5.5429    -5.54784   0.0099026
         905    -5.53882    -5.54783  0.00989167
         906    -5.53363    -5.54781  0.00988076
         907    -5.52881    -5.54779  0.00986989
         908    -5.52317    -5.54777  0.00985906
         909    -5.51683    -5.54773  0.00984827
         910    -5.51069    -5.54769  0.00983753
         911    -5.50445    -5.54764  0.00982685
         912    -5.49794    -5.54759  0.00981622
         913     -5.4913    -5.54753  0.00980566
         914    -5.48424    -5.54746  0.00979518
         915    -5.47688    -5.54738  0.00978478
         916    -5.46937     -5.5473  0.00977447
         917    -5.46097     -5.5472  0.00976426
         918    -5.45241     -5.5471  0.00975417
         919    -5.44372    -5.54699  0.00974421
